sample_id,calculated_independent_kappa_rmse,refit_kappa_from_digitized_points_rmse,rmse_ratio_to_refit,passes_absolute_rmse_lt_005,passes_refit_ratio_lte_15,passes_no_refit_stress_gate
151,0.04314784639074946,0.03878539235476968,1.1124767282505859,True,True,True
152,0.05552035210309133,0.02800731385333979,1.9823519097127085,False,False,False
153,0.031323318242342656,0.023081595292596267,1.3570690346689354,True,True,True
154,0.030851771109498344,0.026903605247047827,1.1467522968091333,True,True,True
155,0.06974939010173604,0.026552910140917464,2.6268077484378534,False,False,False
156,0.036256106194076314,0.029391869108432393,1.2335420404983568,True,True,True
157,0.03873107068056098,0.028170090004420396,1.3749004946197678,True,True,True
158,0.06542145791445848,0.027862971371560092,2.3479713287590918,False,False,False
159,0.03368411823844627,0.032437807931335674,1.0384215329762352,True,True,True
160,0.05681516998844632,0.037332897355740524,1.5218526825566643,False,False,False
161,0.03630996977473528,0.028761749710991102,1.26243952956936,True,True,True
162,0.05800645483757885,0.03333290480313615,1.740216017180755,False,False,False
163,0.03338569186011614,0.03100327499809711,1.076844038643184,True,True,True
164,0.043759631344582134,0.035967312504832157,1.216650016280841,True,True,True
165,0.03756882743302102,0.028281697373434177,1.3283795147426518,True,True,True
166,0.03676141481207258,0.02691943533603897,1.3656086895276534,True,True,True
167,0.03229027544228385,0.03214037078801832,1.0046640611352688,True,True,True
168,0.05293522899022587,0.038239079560741025,1.384322781779846,False,True,False
169,0.03856492822504784,0.03815720024093983,1.0106854795827118,True,True,True
170,0.03714868147127342,0.03200532105819173,1.160703290672513,True,True,True
171,0.06625174522249781,0.02332786179251575,2.8400264804275066,False,False,False
172,0.04386515930742423,0.03410654006557524,1.2861216418635986,True,True,True
173,0.034664478858828965,0.03360419746617866,1.0315520522017356,True,True,True
174,0.04277938852580094,0.02792155516084652,1.5321277156434707,True,False,False
175,0.04595276286808837,0.02001807198296879,2.2955638738428257,True,False,False
176,0.060518189863694664,0.026181771737106486,2.311462741000236,False,False,False
177,0.038917948747494616,0.032906686143263614,1.1826760245033539,True,True,True
178,0.032079127474098273,0.030624506118404157,1.047498606183887,True,True,True
179,0.043901833511382736,0.02837812180701043,1.5470309772416786,True,False,False
180,0.04326451109184544,0.029291763255130335,1.4770196903140624,True,True,True
181,0.03719674303755462,0.028866379991752684,1.2885835718985885,True,True,True
182,0.04106939723937378,0.030173355115559016,1.3611147014339209,True,True,True
183,0.036841617811362054,0.026401892464541433,1.3954157968350753,True,True,True
184,0.04881790223977437,0.024606983474686227,1.9839043777956153,True,False,False
185,0.03929464971258508,0.035466321120728866,1.1079426473026177,True,True,True
186,0.03977144610158559,0.03374906652776798,1.1784458117934173,True,True,True
187,0.03836375774972038,0.03717845374624591,1.0318814766091275,True,True,True
188,0.02645554093686714,0.02584539851165523,1.0236073908837877,True,True,True
189,0.030920959806064928,0.02487768459906418,1.242919520220466,True,True,True
190,0.04152063505038141,0.02403264112744868,1.7276767389065266,True,False,False
191,0.039164590733367186,0.025988937763101537,1.506971585001528,True,False,False
192,0.037603585522923276,0.024764972813581997,1.5184182032414801,True,False,False
193,0.03598323849088039,0.030114293003367924,1.194889034481271,True,True,True
194,0.03813576760773358,0.03577427361179712,1.0660109558495052,True,True,True
195,0.025750617979603797,0.02263383384726866,1.1377046484200137,True,True,True
196,0.04547447652258291,0.03170210172158254,1.4344309699701785,True,True,True
197,0.05475405892904001,0.031494643017997294,1.7385197507319377,False,False,False
198,0.03880123231383896,0.030009822051813153,1.2929510960393928,True,True,True
199,0.05323401147494482,0.031116826112322325,1.710778961928384,False,False,False
200,0.031562111177278064,0.02542002812452444,1.2416237709362696,True,True,True
201,0.043132599844995484,0.031030430435549265,1.3900097175442871,True,True,True
202,0.04337939618944441,0.024223829044890142,1.7907737091876073,True,False,False
203,0.040700000291848615,0.030031434301767735,1.355246635338123,True,True,True
204,0.04389417484081093,0.03131147068994358,1.401856057017104,True,True,True
205,0.0383916428125661,0.02946887744503592,1.3027860624882146,True,True,True
206,0.03927117631700905,0.02698223982716538,1.455445380685977,True,True,True
207,0.046927616183708214,0.034827387783760176,1.3474342800291874,True,True,True
208,0.04648470146530096,0.03249239854220074,1.4306331188486188,True,True,True
209,0.037764539140382254,0.02876350689524218,1.3129323652335645,True,True,True
210,0.045261765062100154,0.03019072000789561,1.499194621733536,True,True,True
211,0.039811968255345685,0.038162217800743706,1.0432299418030633,True,True,True
212,0.028447308488749365,0.026561209388258823,1.0710095339756736,True,True,True
213,0.04729968030726517,0.029389641176936224,1.609399720891591,True,False,False
214,0.030184890772143518,0.023958141348825183,1.2599011890220637,True,True,True
215,0.06213579053733528,0.024641502180748873,2.521591016714831,False,False,False
216,0.03286643749979722,0.02621530673713457,1.2537117276312917,True,True,True
217,0.04773236176489267,0.041862807121041394,1.1402092942998339,True,True,True
