sample_id,null_model,calculated_independent_kappa_rmse
640,branch_kappa_swap,0.15135452686680298
641,branch_kappa_swap,0.15057300053660244
642,branch_kappa_swap,0.15552603407970933
643,branch_kappa_swap,0.1484052991523005
644,branch_kappa_swap,0.146821426467825
645,branch_kappa_swap,0.1456451616962818
646,branch_kappa_swap,0.1493626859175358
647,branch_kappa_swap,0.14611600717474135
648,branch_kappa_swap,0.1580463130798525
649,branch_kappa_swap,0.15401478938179933
650,branch_kappa_swap,0.153636599035868
651,branch_kappa_swap,0.15076173188779457
652,branch_kappa_swap,0.14547365913605811
653,branch_kappa_swap,0.15207630285571128
654,branch_kappa_swap,0.15624579942131483
655,branch_kappa_swap,0.1508182808296895
656,branch_kappa_swap,0.14543698879232145
657,branch_kappa_swap,0.13642860642716914
658,branch_kappa_swap,0.14954535109849826
659,branch_kappa_swap,0.15357401762744124
