distribution,branch,model,q,density,acceptance,effective_density,weight_zero_photon,weight_one_photon,weight_two_photon,velocity_sigma
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9575,0.5497343879798432,0.554532353378622,0.4626877888510041,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.96,0.550319443607004,0.5561008837732087,0.4644903399804419,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9625,0.5509029355061035,0.5576700689017838,0.4662949006579723,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.965,0.5514848655493827,0.5592398892984602,0.4681014467458398,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9675,0.5520652355689416,0.5608103254295463,0.46990995395524704,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.97,0.5526440473568357,0.5623813576938853,0.47172039784642394,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9725,0.5532213026651692,0.563952966423199,0.4735327538287027,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.975,0.5537970032061819,0.5655251318824336,0.4753469971605912,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9775,0.554371150652335,0.567097834270109,0.4771631029498552,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.98,0.55494374663639,0.568671053718672,0.4789810461535985,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9825,0.5555147927514853,0.570244770294852,0.4808008015783491,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.985,0.5560842905512068,0.5718189640000202,0.48262234388014663,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9875,0.5566522415496562,0.5733936147705517,0.48444564756463393,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.99,0.5572186472215142,0.5749687024781914,0.48627068698715037,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9925,0.5577835090020986,0.5765442069304232,0.4880974363528288,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.995,0.5583468282874211,0.5781201078708403,0.48992586971669433,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.9975,0.5589086064342362,0.579696384979523,0.49175596098376784,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0,0.5594688447600894,0.5812730178734145,0.49358768390916946,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0025,0.5600275445433586,0.5828499861067042,0.49542101209822736,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0050000000000001,0.560584707023294,0.5844272691712116,0.4972559190065879,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0075,0.5611403334000509,0.5860048464967741,0.49909237794032785,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.01,0.5616944248347207,0.5875826974516385,0.5009303620560709,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0125,0.5622469824493573,0.5891608013428548,0.5027698443611057,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0150000000000001,0.5627980073269985,0.5907391374166739,0.5046107977135064,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0175,0.5633475005116839,0.5923176848589471,0.5064531948222551,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.02,0.5638954630084689,0.5938964227955311,0.5082970082473696,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0225,0.5644418957834346,0.5954753302926932,0.5101422104000288,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.025,0.5649867997636921,0.5970543863575223,0.5119887735427053,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0275,0.5655301758373854,0.5986335699383415,0.5138366697892978,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.03,0.5660720248536875,0.6002128599251231,0.5156858711052648,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0325,0.5666123476227937,0.6017922351499091,0.5175363493077636,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.035,0.5671511449159102,0.6033716743872323,0.5193880760657884,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0375,0.5676884174652402,0.6049511563545427,0.5212410229003142,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.04,0.5682241659639626,0.6065306597126334,0.523095161184437,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0425,0.5687583910662091,0.6081101630660751,0.5249504621435229,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.045,0.5692910933870368,0.609689644963648,0.5268068968553548,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0475,0.5698222735023956,0.6112690838987802,0.5286644362502814,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.05,0.5703519319490918,0.6128484583099875,0.5305230511113693,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0525,0.5708800692247481,0.6144277465813175,0.5323827120745571,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.055,0.5714066857877582,0.6160069270427959,0.5342433896288102,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0575,0.5719317820572378,0.6175859779708752,0.536105054116277,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.06,0.5724553584129721,0.6191648775888875,0.5379676757324489,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0625,0.5729774151953563,0.6207436040675001,0.5398312245263193,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.065,0.5734979527053352,0.6223221355251731,0.5416956704005462,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0675000000000001,0.5740169712043363,0.6239004500286215,0.5435609831116154,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.07,0.5745344709141983,0.6254785255932782,0.5454271322700042,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0725,0.5750504520170968,0.6270563401837623,0.5472940873403482,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.075,0.5755649146554644,0.6286338717143479,0.5491618176416088,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0775000000000001,0.5760778589319063,0.6302110980494382,0.5510302923472407,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.08,0.5765892849091118,0.6317879970040399,0.5528994804853621,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0825,0.5770991926097613,0.6333645463442429,0.554769350938925,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.085,0.5776075820164289,0.6349407237877013,0.5566398724458876,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0875000000000001,0.5781144530714795,0.636516507004118,0.5585110135993856,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.09,0.5786198056769627,0.6380918736157314,0.5603827428479066,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0925,0.5791236396945002,0.639666801197806,0.5622550284954629,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.095,0.5796259549451711,0.6412412672791247,0.5641278387017681,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.0975,0.58012675120939,0.6428152493424845,0.5660011414824108,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1,0.5806260282267813,0.6443887248251954,0.567874904709031,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1025,0.5811237856960494,0.6459616711195804,0.5697490961094963,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.105,0.581620023274843,0.6475340655734808,0.5716236832680789,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1075,0.5821147405796149,0.6491058854907619,0.5734986336256315,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.11,0.5826079371854773,0.6506771081318227,0.5753739144797648,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1125,0.5830996126260514,0.6522477107141075,0.5772494929850239,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.115,0.5835897663933127,0.6538176704126216,0.5791253361530663,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1175,0.5840783979374307,0.6553869643604481,0.5810014108528369,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.12,0.5845655066666039,0.6569555696492685,0.5828776838107468,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1225,0.5850510919468892,0.6585234633298845,0.5847541216108465,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.125,0.5855351531020269,0.660090622412745,0.5866306906950042,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1275,0.5860176894132593,0.6616570238684725,0.5885073573630789,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1300000000000001,0.5864987001191452,0.6632226446283955,0.5903840877730968,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1325,0.5869781844153679,0.6647874615850801,0.5922608479414223,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.135,0.5874561414545391,0.6663514515928668,0.5941376037429327,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1375,0.5879325703459956,0.6679145914684089,0.5960143209111891,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1400000000000001,0.5884074701555921,0.6694768579912136,0.5978909650386072,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1425,0.5888808399054878,0.6710382279041841,0.5997675015766252,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.145,0.5893526785739266,0.6725986779141678,0.6016438958358736,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1475,0.589822985095013,0.6741581846925032,0.6035201129863402,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1500000000000001,0.5902917583584808,0.6757167248755716,0.605396118057535,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1525,0.5907589972094568,0.6772742750653497,0.6072718759386525,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.155,0.5912247004482184,0.6788308118299671,0.6091473513787337,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1575,0.5916888668299454,0.680386311704263,0.6110225089868241,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.16,0.5921514950644644,0.681940751190348,0.6128973132321305,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1625,0.5926125838159894,0.683494106758167,0.6147717284441757,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.165,0.5930721317028534,0.685046354846064,0.6166457188129492,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1675,0.5935301372972367,0.6865974718613511,0.6185192483890573,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.17,0.5939865991248856,0.6881474341808782,0.6203922810838693,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1725,0.5944415156648274,0.6896962181516058,0.622264780669661,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.175,0.5948948853490771,0.6912438000911793,0.624136710779754,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1775,0.5953467065623375,0.6927901562885067,0.6260080349086533,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.18,0.5957969776416944,0.6943352630043382,0.6278787164121817,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1825,0.5962456968763017,0.6958790964718474,0.629748718507608,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.185,0.5966928625070631,0.6974216328972153,0.631618004273774,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1875,0.5971384727263037,0.6989628484602166,0.6334865366512166,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.19,0.5975825256774369,0.7005027193148083,0.635354278442286,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1925000000000001,0.5980250194546223,0.7020412215897199,0.637221192311259,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.195,0.5984659521024165,0.7035783313890459,0.6390872407844472,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.1975,0.5989053216154179,0.7051140247928407,0.6409523862503033,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2,0.5993431259379025,0.7066482778577162,0.6428165909595195,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2025000000000001,0.5997793629634512,0.7081810666174402,0.6446798170251212,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.205,0.6002140305345725,0.7097123670835371,0.6465420264225573,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2075,0.600647126442313,0.7112421552458924,0.6484031809897824,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.21,0.601078648425864,0.7127704070733567,0.6502632424273359,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2125000000000001,0.6015085941721569,0.7142970985143539,0.652122172298413,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.215,0.6019369613154512,0.7158222054974889,0.6539799320289289,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2175,0.6023637474369153,0.7173457039321611,0.6558364829075812,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.22,0.6027889500641966,0.7188675697091758,0.6576917860858991,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2225,0.6032125666709846,0.7203877787013597,0.6595458025782905,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.225,0.6036345946765641,0.7219063067641789,0.6613984932620812,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2275,0.6040550314453599,0.723423129736356,0.6632498188775433,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.23,0.6044738742864726,0.7249382234404927,0.6650997400279215,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2325,0.6048911204532044,0.7264515636836918,0.666948217179447,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.235,0.6053067671425759,0.7279631262581813,0.6687952106613453,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2375,0.6057208114948329,0.7294728869419408,0.6706406806658338,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.24,0.6061332505929445,0.7309808214993307,0.672484587248115,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2425,0.6065440814620896,0.7324869056817206,0.6743268903263541,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.245,0.6069533010691346,0.7339911152281218,0.6761675496816535,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2475,0.6073609063221002,0.7354934258658199,0.6780065249580134,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.25,0.6077668940696178,0.7369938133110109,0.6798437756622852,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2525,0.6081712611003756,0.7384922532694369,0.6816792611641126,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2550000000000001,0.6085740041425535,0.7399887214370251,0.6835129406958653,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2575,0.6089751198632465,0.7414831935005273,0.6853447733525572,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.26,0.6093746048678782,0.7429756451381622,0.6871747180917579,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2625,0.6097724556996014,0.7444660520202575,0.6890027337334899,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2650000000000001,0.6101686688386881,0.7459543898098965,0.6908287789601162,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2675,0.6105632407019067,0.7474406341635618,0.6926528123162116,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.27,0.6109561676418884,0.7489247607317856,0.6944747922084277,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2725,0.6113474459464799,0.7504067451597977,0.6962946769053387,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2750000000000001,0.6117370718380843,0.7518865630881768,0.6981124245372787,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2775,0.6121250414729893,0.753364190153502,0.699927993096161,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.28,0.612511350940682,0.7548396019890073,0.7017413404352875,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2825,0.6128959962631509,0.7563127742252366,0.7035524242691408,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.285,0.6132789733941739,0.7577836824906993,0.7053612021731623,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2875,0.6136602782185929,0.7592523024125294,0.7071676315835153,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.29,0.6140399065515737,0.760718609617143,0.70897166979683,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2925,0.614417854137853,0.7621825797309005,0.7107732739699374,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.295,0.614794116650969,0.7636441883807669,0.7125724011195803,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.2975,0.6151686896924785,0.7651034111949755,0.7143690081221121,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3,0.6155415687911585,0.7665602238036915,0.7161630517131747,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3025,0.6159127494021915,0.7680146018396783,0.7179544884873605,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.305,0.6162822269063366,0.7694665209389632,0.7197432748978552,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3075,0.6166499966090823,0.7709159567415055,0.7215293672560594,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.31,0.6170160537397853,0.7723628848918654,0.7233127217311949,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3125,0.6173803934507914,0.773807281039874,0.7250932943498867,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.315,0.6177430108165383,0.7752491208413039,0.7268710409957261,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3175000000000001,0.6181039008326427,0.7766883799585422,0.7286459174088128,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.32,0.6184630584149683,0.7781250340612625,0.7304178791852738,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3225,0.6188204783986769,0.7795590588271,0.7321868817767615,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.325,0.6191761555372599,0.780990429942326,0.7339528804899283,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3275000000000001,0.6195300845015502,0.7824191231025248,0.7357158304858763,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.33,0.6198822598787173,0.7838451140132692,0.7374756867795832,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3325,0.6202326761712392,0.7852683783908001,0.7392324042393053,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.335,0.6205813277958578,0.7866888919627042,0.7409859375859518,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3375000000000001,0.6209282090825106,0.788106630468594,0.7427362413924348,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.34,0.6212733142732427,0.789521569660788,0.7444832700829914,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3425,0.621616637521098,0.7909336853049922,0.7462269779324789,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.345,0.6219581728889865,0.7923429531809822,0.7479673190656406,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3475,0.6222979143485313,0.7937493490832859,0.7497042474563432,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.35,0.6226358557788908,0.7951528488218667,0.7514377169267833,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3525,0.6229719909655589,0.7965534282228074,0.7531676811466638,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.355,0.6233063135991403,0.7979510631289964,0.7548940936323392,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3575,0.6236388172741019,0.7993457294008117,0.7566169077459268,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.36,0.6239694954874988,0.8007374029168081,0.758336076694388,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3625,0.6242983416376746,0.8021260595744024,0.7600515535285689,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.365,0.624625349022936,0.8035116752905624,0.7617632911422139,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3675,0.6249505108402005,0.8048942260024937,0.7634712422709382,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.37,0.625273820183616,0.8062736876683281,0.7651753594911639,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3725,0.625595270043154,0.8076500362678117,0.7668755952190195,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.375,0.6259148533031718,0.8090232478029956,0.7685719017091996,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3775,0.6262325627409482,0.8103932982989243,0.7702642310537858,0.06,0.8999999999999999,0.04,0.5
accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.3800000000000001,0.6265483910251869,0.8117601638043261,0.7719525351810241,0.06,0.8999999999999999,0.04,0.5
