analysis_scope,distribution,branch,model,q,density,acceptance,effective_density,weight_zero_photon,weight_one_photon,weight_two_photon,velocity_sigma
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8275000000000001,0.6572959922333552,1.0,0.6572959922333552,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.83,0.6566839250562084,1.0,0.6566839250562084,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8325,0.6560546654763489,1.0,0.6560546654763489,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.835,0.655407754397403,1.0,0.655407754397403,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8375000000000001,0.654742712712002,1.0,0.654742712712002,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.84,0.6540590401050562,1.0,0.6540590401050562,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8425,0.6533562137653968,1.0,0.6533562137653968,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.845,0.6526336869971983,1.0,0.6526336869971983,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8475000000000001,0.6518908877216217,1.0,0.6518908877216217,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.85,0.6511272168580381,1.0,0.6511272168580381,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8525,0.6503420465729639,1.0,0.6503420465729639,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.855,0.6495347183834493,1.0,0.6495347183834493,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8575,0.6487045411000738,1.0,0.6487045411000738,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.86,0.6478507885929006,1.0,0.6478507885929006,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8625,0.6469726973616845,1.0,0.6469726973616845,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.865,0.6460694638892667,1.0,0.6460694638892667,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8675,0.6451402417543923,1.0,0.6451402417543923,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.87,0.6441841384770749,1.0,0.6441841384770749,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8725,0.6432002120660485,1.0,0.6432002120660485,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.875,0.6421874672337103,1.0,0.6421874672337103,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8775,0.6411448512391577,1.0,0.6411448512391577,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8800000000000001,0.6400712493143415,1.0,0.6400712493143415,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8825,0.6389654796218641,1.0,0.6389654796218641,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.885,0.6378262876853443,1.0,0.6378262876853443,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8875,0.6366523402243593,1.0,0.6366523402243593,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8900000000000001,0.6354422183154842,1.0,0.6354422183154842,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8925,0.6341944097885613,1.0,0.6341944097885613,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.895,0.6329073007526527,1.0,0.6329073007526527,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.8975,0.6315791661286653,1.0,0.6315791661286653,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9000000000000001,0.6302081590447876,1.0,0.6302081590447876,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9025,0.628792298925867,1.0,0.628792298925867,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.905,0.6273294580777412,1.0,0.6273294580777412,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9075,0.6258173465311079,1.0,0.6258173465311079,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9100000000000001,0.6242534948652251,1.0,0.6242534948652251,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9125,0.6226352346776438,1.0,0.6226352346776438,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.915,0.6209596762997384,1.0,0.6209596762997384,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9175,0.6192236832757718,1.0,0.6192236832757718,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.92,0.6174238430213448,1.0,0.6174238430213448,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9225,0.6155564329497552,1.0,0.6155564329497552,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.925,0.6136173811946231,1.0,0.6136173811946231,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9275,0.6116022208542675,1.0,0.6116022208542675,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.93,0.6095060364244511,1.0,0.6095060364244511,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9325,0.6073234007531969,1.0,0.6073234007531969,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.935,0.6050483004196484,1.0,0.6050483004196484,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9375,0.6026740468740251,1.0,0.6026740468740251,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.94,0.6001931699294459,1.0,0.6001931699294459,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9425000000000001,0.5975972892002832,1.0,0.5975972892002832,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.945,0.5948769577373741,1.0,0.5948769577373741,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9475,0.5920214702741763,1.0,0.5920214702741763,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.95,0.5890186259571311,1.0,0.5890186259571311,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9525000000000001,0.5858544318675845,1.0,0.5858544318675845,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.955,0.5825127285603449,1.0,0.5825127285603449,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9575,0.5789747114768385,1.0,0.5789747114768385,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.96,0.5752183112107374,1.0,0.5752183112107374,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9625000000000001,0.571217379200577,1.0,0.571217379200577,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.965,0.5669406001181532,1.0,0.5669406001181532,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9675,0.5623500121624633,1.0,0.5623500121624633,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.97,0.5573989511824138,1.0,0.5573989511824138,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9725000000000001,0.5520291245634023,1.0,0.5520291245634023,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.975,0.5461663283150439,1.0,0.5461663283150439,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9775,0.5397139686143853,1.0,0.5397139686143853,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.98,0.5325428701262386,1.0,0.5325428701262386,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9825000000000002,0.5244744598653115,1.0,0.5244744598653115,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.985,0.5152513266762742,1.0,0.5152513266762742,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9875,0.5044816163666337,1.0,0.5044816163666337,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.99,0.4915228438711324,1.0,0.4915228438711324,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9925,0.47520194613711303,1.0,0.47520194613711303,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.995,0.4529747578156372,1.0,0.4529747578156372,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,1.9975,0.417135099519541,1.0,0.417135099519541,0.08,0.68,0.24,0.8
all_phase_points,raw_one_photon_density,raw,complex_mixture_with_smear,2.0,0.17740799890240233,1.0,0.17740799890240233,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0,0.00023386940228343488,1.0,0.0019169216628725325,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0025,0.01686763833944678,0.9999768617605896,0.1382531997269286,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.005,0.025562716969261563,0.9999074502545778,0.20950663209724257,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0075,0.032598410065546764,0.9997917751178789,0.26713877975832934,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.01,0.03873416784252659,0.9996298524078728,0.317368929462383,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0125,0.04427664701999855,0.9994217045996905,0.3627057676653074,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.015,0.04938759495650455,0.9991673605810142,0.4044707086998321,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0175,0.05416519034502576,0.998866855645396,0.4434644757777991,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.02,0.05867453833639429,0.9985202314840954,0.480216977018238,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0225,0.0629615412769472,0.9981275361764392,0.5151009460001861,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.025,0.06706005698397767,0.997688824178707,0.5483905788439966,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0275,0.07099594080970499,0.9972041563115448,0.5802946387913612,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.03,0.07478948813781726,0.9966735997459129,0.6109764562465771,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0325,0.07845699072737115,0.9960972279875699,0.6405666698468162,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.035,0.08201177170941726,0.9954751208601006,0.6691716974564251,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0375,0.08546489854619217,0.9948073644864907,0.69687956990993,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.04,0.0888256888770494,0.9940940512692562,0.7237640689165326,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0425,0.09210207855683834,0.9933352798691335,0.7498877367911295,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.045,0.09530089529768325,0.992531155182336,0.7753041135395253,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0475,0.09842806600451032,0.9916817883163859,0.8000594313247801,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.05,0.10148877650136132,0.9907872965645277,0.824193919401749,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0525,0.10448759640495547,0.9898478033787338,0.8477428239525019,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.055,0.1074285780412298,0.9888634383413081,0.870737215638319,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0575,0.11031533573024765,0.9878343371350984,0.8932046366366239,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.06,0.11315111001637412,0.9867606415123278,0.9151696246151727,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0625,0.11593882020796716,0.9856424992620527,0.9366541411681879,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.065,0.11868110773499521,0.9844800641762609,0.9576779252334483,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0675,0.12138037221932102,0.9832734960146182,0.9782587869866115,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.07,0.1240388017059535,0.982022960467876,0.9984128540555454,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0725,0.12665839817446214,0.9807286291199517,1.0181547792045094,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.075,0.12924099920416365,0.9793906794086937,1.0374979166287843,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0775,0.1317882964813579,0.978009294585343,1.0564544724843048,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.08,0.13430185169556952,0.9765846636727061,1.0750356341209786,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0825,0.13678311026294337,0.9751169814220504,1.0932516815985815,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.085,0.13923341323041033,0.9736064482687375,1.1111120843729572,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.08750000000000001,0.14165400764801728,0.9720532702866082,1.128625585498884,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.09,0.14404605564452613,0.970457659141132,1.1458002752685732,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0925,0.14641064239979446,0.9688198320413406,1.1626436558648845,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.095,0.14874878317413906,0.9671400116905533,1.179162698336154,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.0975,0.1510614295280307,0.9654184262359187,1.1953638929801815,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.1,0.153349474843684,0.9636553092167804,1.2112532940469902,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.10250000000000001,0.15561375924234136,0.9618508995118897,1.2268365595249167,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.105,0.15785507397646859,0.9600054412854777,1.2421189866555389,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.1075,0.1600741653640657,0.9581191839322055,1.257105543724892,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.11,0.16227173832233446,0.9561923820210102,1.2718008985971188,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.1125,0.16444845954965467,0.9542252952378636,1.2862094443890837,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.115,0.1666049603978875,0.9522181883274617,1.3003353226279042,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.11750000000000001,0.16874183947120278,0.9501713310338641,1.3141824441858971,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.12,0.17085966498271712,0.9480849980401006,1.3277545082473976,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.1225,0.1729589768960766,0.9459594689067655,1.3410550195280537,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.125,0.17504028887558445,0.9437950280096173,1.3540873039384236,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.1275,0.1771040900654691,0.9415919644762047,1.3668545228591982,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.13,0.17915084671630976,0.9393505721215367,1.3793596861743946,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.1325,0.18118100367442877,0.9370711493828198,1.3916056641908767,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_I_forward,accepted_complex_mixture,0.135,0.1831949857481593,0.9347539992532793,1.4035951985570945,0.08,0.68,0.24,0.8
