analysis_scope,distribution,branch,q,density,acceptance,effective_density
all_phase_points,raw_beta_recoil_complex,raw,0.6900000000000001,0.5762738932855901,1.0,0.5762738932855901
all_phase_points,raw_beta_recoil_complex,raw,0.6925,0.5768759713020599,1.0,0.5768759713020599
all_phase_points,raw_beta_recoil_complex,raw,0.6950000000000001,0.5774740707564848,1.0,0.5774740707564848
all_phase_points,raw_beta_recoil_complex,raw,0.6975,0.5780682017846769,1.0,0.5780682017846769
all_phase_points,raw_beta_recoil_complex,raw,0.7000000000000001,0.5786583743917997,1.0,0.5786583743917997
all_phase_points,raw_beta_recoil_complex,raw,0.7025,0.5792445984536833,1.0,0.5792445984536833
all_phase_points,raw_beta_recoil_complex,raw,0.705,0.5798268837181161,1.0,0.5798268837181161
all_phase_points,raw_beta_recoil_complex,raw,0.7075,0.5804052398061131,1.0,0.5804052398061131
all_phase_points,raw_beta_recoil_complex,raw,0.71,0.5809796762131632,1.0,0.5809796762131632
all_phase_points,raw_beta_recoil_complex,raw,0.7125,0.5815502023104521,1.0,0.5815502023104521
all_phase_points,raw_beta_recoil_complex,raw,0.715,0.5821168273460663,1.0,0.5821168273460663
all_phase_points,raw_beta_recoil_complex,raw,0.7175,0.5826795604461733,1.0,0.5826795604461733
all_phase_points,raw_beta_recoil_complex,raw,0.72,0.5832384106161832,1.0,0.5832384106161832
all_phase_points,raw_beta_recoil_complex,raw,0.7225,0.5837933867418874,1.0,0.5837933867418874
all_phase_points,raw_beta_recoil_complex,raw,0.725,0.5843444975905789,1.0,0.5843444975905789
all_phase_points,raw_beta_recoil_complex,raw,0.7275,0.5848917518121522,1.0,0.5848917518121522
all_phase_points,raw_beta_recoil_complex,raw,0.73,0.5854351579401836,1.0,0.5854351579401836
all_phase_points,raw_beta_recoil_complex,raw,0.7325,0.5859747243929924,1.0,0.5859747243929924
all_phase_points,raw_beta_recoil_complex,raw,0.735,0.5865104594746828,1.0,0.5865104594746828
all_phase_points,raw_beta_recoil_complex,raw,0.7375,0.5870423713761697,1.0,0.5870423713761697
all_phase_points,raw_beta_recoil_complex,raw,0.74,0.5875704681761815,1.0,0.5875704681761815
all_phase_points,raw_beta_recoil_complex,raw,0.7425,0.588094757842251,1.0,0.588094757842251
all_phase_points,raw_beta_recoil_complex,raw,0.745,0.588615248231683,1.0,0.588615248231683
all_phase_points,raw_beta_recoil_complex,raw,0.7475,0.5891319470925093,1.0,0.5891319470925093
all_phase_points,raw_beta_recoil_complex,raw,0.75,0.5896448620644233,1.0,0.5896448620644233
all_phase_points,raw_beta_recoil_complex,raw,0.7525000000000001,0.5901540006797003,1.0,0.5901540006797003
all_phase_points,raw_beta_recoil_complex,raw,0.755,0.5906593703640991,1.0,0.5906593703640991
all_phase_points,raw_beta_recoil_complex,raw,0.7575000000000001,0.5911609784377495,1.0,0.5911609784377495
all_phase_points,raw_beta_recoil_complex,raw,0.76,0.5916588321160224,1.0,0.5916588321160224
all_phase_points,raw_beta_recoil_complex,raw,0.7625000000000001,0.5921529385103852,1.0,0.5921529385103852
all_phase_points,raw_beta_recoil_complex,raw,0.765,0.5926433046292409,1.0,0.5926433046292409
all_phase_points,raw_beta_recoil_complex,raw,0.7675000000000001,0.5931299373787523,1.0,0.5931299373787523
all_phase_points,raw_beta_recoil_complex,raw,0.77,0.5936128435636517,1.0,0.5936128435636517
all_phase_points,raw_beta_recoil_complex,raw,0.7725,0.5940920298880357,1.0,0.5940920298880357
all_phase_points,raw_beta_recoil_complex,raw,0.775,0.5945675029561446,1.0,0.5945675029561446
all_phase_points,raw_beta_recoil_complex,raw,0.7775,0.5950392692731291,1.0,0.5950392692731291
all_phase_points,raw_beta_recoil_complex,raw,0.78,0.5955073352458014,1.0,0.5955073352458014
all_phase_points,raw_beta_recoil_complex,raw,0.7825,0.5959717071833731,1.0,0.5959717071833731
all_phase_points,raw_beta_recoil_complex,raw,0.785,0.5964323912981804,1.0,0.5964323912981804
all_phase_points,raw_beta_recoil_complex,raw,0.7875,0.5968893937063937,1.0,0.5968893937063937
all_phase_points,raw_beta_recoil_complex,raw,0.79,0.597342720428716,1.0,0.597342720428716
all_phase_points,raw_beta_recoil_complex,raw,0.7925,0.5977923773910669,1.0,0.5977923773910669
all_phase_points,raw_beta_recoil_complex,raw,0.795,0.598238370425255,1.0,0.598238370425255
all_phase_points,raw_beta_recoil_complex,raw,0.7975,0.5986807052696356,1.0,0.5986807052696356
all_phase_points,raw_beta_recoil_complex,raw,0.8,0.5991193875697585,1.0,0.5991193875697585
all_phase_points,raw_beta_recoil_complex,raw,0.8025,0.5995544228790012,1.0,0.5995544228790012
all_phase_points,raw_beta_recoil_complex,raw,0.805,0.5999858166591913,1.0,0.5999858166591913
all_phase_points,raw_beta_recoil_complex,raw,0.8075,0.6004135742812158,1.0,0.6004135742812158
all_phase_points,raw_beta_recoil_complex,raw,0.81,0.6008377010256202,1.0,0.6008377010256202
all_phase_points,raw_beta_recoil_complex,raw,0.8125,0.6012582020831941,1.0,0.6012582020831941
all_phase_points,raw_beta_recoil_complex,raw,0.8150000000000001,0.6016750825555468,1.0,0.6016750825555468
all_phase_points,raw_beta_recoil_complex,raw,0.8175,0.6020883474556694,1.0,0.6020883474556694
all_phase_points,raw_beta_recoil_complex,raw,0.8200000000000001,0.6024980017084897,1.0,0.6024980017084897
all_phase_points,raw_beta_recoil_complex,raw,0.8225,0.6029040501514105,1.0,0.6029040501514105
all_phase_points,raw_beta_recoil_complex,raw,0.8250000000000001,0.6033064975348422,1.0,0.6033064975348422
all_phase_points,raw_beta_recoil_complex,raw,0.8275,0.6037053485227213,1.0,0.6037053485227213
all_phase_points,raw_beta_recoil_complex,raw,0.8300000000000001,0.6041006076930189,1.0,0.6041006076930189
all_phase_points,raw_beta_recoil_complex,raw,0.8325,0.6044922795382401,1.0,0.6044922795382401
all_phase_points,raw_beta_recoil_complex,raw,0.835,0.6048803684659113,1.0,0.6048803684659113
all_phase_points,raw_beta_recoil_complex,raw,0.8375,0.6052648787990574,1.0,0.6052648787990574
all_phase_points,raw_beta_recoil_complex,raw,0.84,0.6056458147766705,1.0,0.6056458147766705
all_phase_points,raw_beta_recoil_complex,raw,0.8425,0.606023180554166,1.0,0.606023180554166
all_phase_points,raw_beta_recoil_complex,raw,0.845,0.6063969802038313,1.0,0.6063969802038313
all_phase_points,raw_beta_recoil_complex,raw,0.8475,0.6067672177152623,1.0,0.6067672177152623
all_phase_points,raw_beta_recoil_complex,raw,0.85,0.607133896995793,1.0,0.607133896995793
all_phase_points,raw_beta_recoil_complex,raw,0.8525,0.6074970218709129,1.0,0.6074970218709129
all_phase_points,raw_beta_recoil_complex,raw,0.855,0.6078565960846758,1.0,0.6078565960846758
all_phase_points,raw_beta_recoil_complex,raw,0.8575,0.6082126233001002,1.0,0.6082126233001002
all_phase_points,raw_beta_recoil_complex,raw,0.86,0.6085651070995589,1.0,0.6085651070995589
all_phase_points,raw_beta_recoil_complex,raw,0.8625,0.6089140509851606,1.0,0.6089140509851606
all_phase_points,raw_beta_recoil_complex,raw,0.865,0.6092594583791217,1.0,0.6092594583791217
all_phase_points,raw_beta_recoil_complex,raw,0.8675,0.6096013326241296,1.0,0.6096013326241296
all_phase_points,raw_beta_recoil_complex,raw,0.87,0.6099396769836964,1.0,0.6099396769836964
all_phase_points,raw_beta_recoil_complex,raw,0.8725,0.6102744946425052,1.0,0.6102744946425052
all_phase_points,raw_beta_recoil_complex,raw,0.875,0.6106057887067448,1.0,0.6106057887067448
all_phase_points,raw_beta_recoil_complex,raw,0.8775000000000001,0.6109335622044395,1.0,0.6109335622044395
all_phase_points,raw_beta_recoil_complex,raw,0.88,0.6112578180857681,1.0,0.6112578180857681
all_phase_points,raw_beta_recoil_complex,raw,0.8825000000000001,0.6115785592233742,1.0,0.6115785592233742
all_phase_points,raw_beta_recoil_complex,raw,0.885,0.6118957884126689,1.0,0.6118957884126689
all_phase_points,raw_beta_recoil_complex,raw,0.8875000000000001,0.612209508372125,1.0,0.612209508372125
all_phase_points,raw_beta_recoil_complex,raw,0.89,0.6125197217435631,1.0,0.6125197217435631
all_phase_points,raw_beta_recoil_complex,raw,0.8925000000000001,0.6128264310924285,1.0,0.6128264310924285
all_phase_points,raw_beta_recoil_complex,raw,0.895,0.6131296389080618,1.0,0.6131296389080618
all_phase_points,raw_beta_recoil_complex,raw,0.8975,0.6134293476039596,1.0,0.6134293476039596
all_phase_points,raw_beta_recoil_complex,raw,0.9,0.6137255595180278,1.0,0.6137255595180278
all_phase_points,raw_beta_recoil_complex,raw,0.9025,0.6140182769128275,1.0,0.6140182769128275
all_phase_points,raw_beta_recoil_complex,raw,0.905,0.6143075019758129,1.0,0.6143075019758129
all_phase_points,raw_beta_recoil_complex,raw,0.9075,0.6145932368195605,1.0,0.6145932368195605
all_phase_points,raw_beta_recoil_complex,raw,0.91,0.6148754834819912,1.0,0.6148754834819912
all_phase_points,raw_beta_recoil_complex,raw,0.9125,0.6151542439265848,1.0,0.6151542439265848
all_phase_points,raw_beta_recoil_complex,raw,0.915,0.6154295200425868,1.0,0.6154295200425868
all_phase_points,raw_beta_recoil_complex,raw,0.9175,0.6157013136452069,1.0,0.6157013136452069
all_phase_points,raw_beta_recoil_complex,raw,0.92,0.6159696264758108,1.0,0.6159696264758108
all_phase_points,raw_beta_recoil_complex,raw,0.9225,0.6162344602021039,1.0,0.6162344602021039
all_phase_points,raw_beta_recoil_complex,raw,0.925,0.6164958164183081,1.0,0.6164958164183081
all_phase_points,raw_beta_recoil_complex,raw,0.9275,0.6167536966453305,1.0,0.6167536966453305
all_phase_points,raw_beta_recoil_complex,raw,0.93,0.6170081023309251,1.0,0.6170081023309251
all_phase_points,raw_beta_recoil_complex,raw,0.9325,0.6172590348498467,1.0,0.6172590348498467
all_phase_points,raw_beta_recoil_complex,raw,0.935,0.6175064955039984,1.0,0.6175064955039984
all_phase_points,raw_beta_recoil_complex,raw,0.9375,0.617750485522571,1.0,0.617750485522571
all_phase_points,raw_beta_recoil_complex,raw,0.9400000000000001,0.617991006062175,1.0,0.617991006062175
all_phase_points,raw_beta_recoil_complex,raw,0.9425,0.6182280582069666,1.0,0.6182280582069666
all_phase_points,raw_beta_recoil_complex,raw,0.9450000000000001,0.6184616429687648,1.0,0.6184616429687648
all_phase_points,raw_beta_recoil_complex,raw,0.9475,0.618691761287163,1.0,0.618691761287163
all_phase_points,raw_beta_recoil_complex,raw,0.9500000000000001,0.6189184140296318,1.0,0.6189184140296318
all_phase_points,raw_beta_recoil_complex,raw,0.9525,0.6191416019916159,1.0,0.6191416019916159
all_phase_points,raw_beta_recoil_complex,raw,0.9550000000000001,0.6193613258966247,1.0,0.6193613258966247
all_phase_points,raw_beta_recoil_complex,raw,0.9575,0.6195775863963127,1.0,0.6195775863963127
all_phase_points,raw_beta_recoil_complex,raw,0.96,0.6197903840705563,1.0,0.6197903840705563
all_phase_points,raw_beta_recoil_complex,raw,0.9625,0.6199997194275222,1.0,0.6199997194275222
all_phase_points,raw_beta_recoil_complex,raw,0.965,0.6202055929037275,1.0,0.6202055929037275
all_phase_points,raw_beta_recoil_complex,raw,0.9675,0.6204080048640954,1.0,0.6204080048640954
all_phase_points,raw_beta_recoil_complex,raw,0.97,0.6206069556020017,1.0,0.6206069556020017
all_phase_points,raw_beta_recoil_complex,raw,0.9725,0.6208024453393166,1.0,0.6208024453393166
all_phase_points,raw_beta_recoil_complex,raw,0.975,0.6209944742264359,1.0,0.6209944742264359
all_phase_points,raw_beta_recoil_complex,raw,0.9775,0.6211830423423093,1.0,0.6211830423423093
all_phase_points,raw_beta_recoil_complex,raw,0.98,0.6213681496944591,1.0,0.6213681496944591
all_phase_points,raw_beta_recoil_complex,raw,0.9825,0.621549796218994,1.0,0.621549796218994
all_phase_points,raw_beta_recoil_complex,raw,0.985,0.6217279817806133,1.0,0.6217279817806133
all_phase_points,raw_beta_recoil_complex,raw,0.9875,0.6219027061726066,1.0,0.6219027061726066
all_phase_points,raw_beta_recoil_complex,raw,0.99,0.6220739691168458,1.0,0.6220739691168458
all_phase_points,raw_beta_recoil_complex,raw,0.9925,0.6222417702637694,1.0,0.6222417702637694
all_phase_points,raw_beta_recoil_complex,raw,0.995,0.6224061091923612,1.0,0.6224061091923612
all_phase_points,raw_beta_recoil_complex,raw,0.9975,0.6225669854101216,1.0,0.6225669854101216
all_phase_points,raw_beta_recoil_complex,raw,1.0,0.6227243983530303,1.0,0.6227243983530303
all_phase_points,raw_beta_recoil_complex,raw,1.0025,0.6228783473855054,1.0,0.6228783473855054
all_phase_points,raw_beta_recoil_complex,raw,1.0050000000000001,0.6230288318003533,1.0,0.6230288318003533
all_phase_points,raw_beta_recoil_complex,raw,1.0075,0.623175850818711,1.0,0.623175850818711
all_phase_points,raw_beta_recoil_complex,raw,1.01,0.6233194035899834,1.0,0.6233194035899834
all_phase_points,raw_beta_recoil_complex,raw,1.0125,0.6234594891917731,1.0,0.6234594891917731
all_phase_points,raw_beta_recoil_complex,raw,1.0150000000000001,0.6235961066298016,1.0,0.6235961066298016
all_phase_points,raw_beta_recoil_complex,raw,1.0175,0.623729254837826,1.0,0.623729254837826
all_phase_points,raw_beta_recoil_complex,raw,1.02,0.6238589326775468,1.0,0.6238589326775468
all_phase_points,raw_beta_recoil_complex,raw,1.0225,0.6239851389385094,1.0,0.6239851389385094
all_phase_points,raw_beta_recoil_complex,raw,1.025,0.6241078723379979,1.0,0.6241078723379979
all_phase_points,raw_beta_recoil_complex,raw,1.0275,0.6242271315209238,1.0,0.6242271315209238
all_phase_points,raw_beta_recoil_complex,raw,1.03,0.6243429150597046,1.0,0.6243429150597046
all_phase_points,raw_beta_recoil_complex,raw,1.0325,0.6244552214541373,1.0,0.6244552214541373
all_phase_points,raw_beta_recoil_complex,raw,1.035,0.6245640491312647,1.0,0.6245640491312647
all_phase_points,raw_beta_recoil_complex,raw,1.0375,0.624669396445234,1.0,0.624669396445234
all_phase_points,raw_beta_recoil_complex,raw,1.04,0.6247712616771477,1.0,0.6247712616771477
all_phase_points,raw_beta_recoil_complex,raw,1.0425,0.6248696430349076,1.0,0.6248696430349076
all_phase_points,raw_beta_recoil_complex,raw,1.045,0.6249645386530535,1.0,0.6249645386530535
all_phase_points,raw_beta_recoil_complex,raw,1.0475,0.6250559465925903,1.0,0.6250559465925903
all_phase_points,raw_beta_recoil_complex,raw,1.05,0.6251438648408127,1.0,0.6251438648408127
all_phase_points,raw_beta_recoil_complex,raw,1.0525,0.6252282913111183,1.0,0.6252282913111183
all_phase_points,raw_beta_recoil_complex,raw,1.055,0.6253092238428164,1.0,0.6253092238428164
all_phase_points,raw_beta_recoil_complex,raw,1.0575,0.6253866602009261,1.0,0.6253866602009261
all_phase_points,raw_beta_recoil_complex,raw,1.06,0.6254605980759717,1.0,0.6254605980759717
all_phase_points,raw_beta_recoil_complex,raw,1.0625,0.6255310350837646,1.0,0.6255310350837646
all_phase_points,raw_beta_recoil_complex,raw,1.065,0.6255979687651825,1.0,0.6255979687651825
all_phase_points,raw_beta_recoil_complex,raw,1.0675000000000001,0.625661396585939,1.0,0.625661396585939
all_phase_points,raw_beta_recoil_complex,raw,1.07,0.6257213159363441,1.0,0.6257213159363441
all_phase_points,raw_beta_recoil_complex,raw,1.0725,0.6257777241310604,1.0,0.6257777241310604
all_phase_points,raw_beta_recoil_complex,raw,1.075,0.6258306184088481,1.0,0.6258306184088481
all_phase_points,raw_beta_recoil_complex,raw,1.0775000000000001,0.6258799959323038,1.0,0.6258799959323038
all_phase_points,raw_beta_recoil_complex,raw,1.08,0.6259258537875918,1.0,0.6259258537875918
all_phase_points,raw_beta_recoil_complex,raw,1.0825,0.6259681889841658,1.0,0.6259681889841658
all_phase_points,raw_beta_recoil_complex,raw,1.085,0.626006998454484,1.0,0.626006998454484
all_phase_points,raw_beta_recoil_complex,raw,1.0875000000000001,0.6260422790537155,1.0,0.6260422790537155
all_phase_points,raw_beta_recoil_complex,raw,1.09,0.6260740275594382,1.0,0.6260740275594382
all_phase_points,raw_beta_recoil_complex,raw,1.0925,0.62610224067133,1.0,0.62610224067133
all_phase_points,raw_beta_recoil_complex,raw,1.095,0.6261269150108488,1.0,0.6261269150108488
all_phase_points,raw_beta_recoil_complex,raw,1.0975,0.6261480471209077,1.0,0.6261480471209077
all_phase_points,raw_beta_recoil_complex,raw,1.1,0.6261656334655379,1.0,0.6261656334655379
all_phase_points,raw_beta_recoil_complex,raw,1.1025,0.626179670429547,1.0,0.626179670429547
all_phase_points,raw_beta_recoil_complex,raw,1.105,0.6261901543181656,1.0,0.6261901543181656
all_phase_points,raw_beta_recoil_complex,raw,1.1075,0.6261970813566865,1.0,0.6261970813566865
all_phase_points,raw_beta_recoil_complex,raw,1.11,0.6262004476900951,1.0,0.6262004476900951
all_phase_points,raw_beta_recoil_complex,raw,1.1125,0.6262002493826905,1.0,0.6262002493826905
all_phase_points,raw_beta_recoil_complex,raw,1.115,0.6261964824176985,1.0,0.6261964824176985
all_phase_points,raw_beta_recoil_complex,raw,1.1175,0.6261891426968745,1.0,0.6261891426968745
all_phase_points,raw_beta_recoil_complex,raw,1.12,0.6261782260400982,1.0,0.6261782260400982
all_phase_points,raw_beta_recoil_complex,raw,1.1225,0.6261637281849579,1.0,0.6261637281849579
all_phase_points,raw_beta_recoil_complex,raw,1.125,0.6261456447863271,1.0,0.6261456447863271
all_phase_points,raw_beta_recoil_complex,raw,1.1275,0.6261239714159297,1.0,0.6261239714159297
all_phase_points,raw_beta_recoil_complex,raw,1.1300000000000001,0.6260987035618983,1.0,0.6260987035618983
all_phase_points,raw_beta_recoil_complex,raw,1.1325,0.6260698366283198,1.0,0.6260698366283198
all_phase_points,raw_beta_recoil_complex,raw,1.135,0.6260373659347732,1.0,0.6260373659347732
all_phase_points,raw_beta_recoil_complex,raw,1.1375,0.6260012867158578,1.0,0.6260012867158578
all_phase_points,raw_beta_recoil_complex,raw,1.1400000000000001,0.6259615941207096,1.0,0.6259615941207096
all_phase_points,raw_beta_recoil_complex,raw,1.1425,0.62591828321251,1.0,0.62591828321251
all_phase_points,raw_beta_recoil_complex,raw,1.145,0.625871348967982,1.0,0.625871348967982
all_phase_points,raw_beta_recoil_complex,raw,1.1475,0.6258207862768778,1.0,0.6258207862768778
all_phase_points,raw_beta_recoil_complex,raw,1.1500000000000001,0.6257665899414548,1.0,0.6257665899414548
all_phase_points,raw_beta_recoil_complex,raw,1.1525,0.6257087546759423,1.0,0.6257087546759423
all_phase_points,raw_beta_recoil_complex,raw,1.155,0.6256472751059957,1.0,0.6256472751059957
all_phase_points,raw_beta_recoil_complex,raw,1.1575,0.6255821457681416,1.0,0.6255821457681416
all_phase_points,raw_beta_recoil_complex,raw,1.16,0.6255133611092109,1.0,0.6255133611092109
all_phase_points,raw_beta_recoil_complex,raw,1.1625,0.6254409154857611,1.0,0.6254409154857611
all_phase_points,raw_beta_recoil_complex,raw,1.165,0.6253648031634875,1.0,0.6253648031634875
all_phase_points,raw_beta_recoil_complex,raw,1.1675,0.6252850183166224,1.0,0.6252850183166224
all_phase_points,raw_beta_recoil_complex,raw,1.17,0.625201555027324,1.0,0.625201555027324
all_phase_points,raw_beta_recoil_complex,raw,1.1725,0.6251144072850513,1.0,0.6251144072850513
all_phase_points,raw_beta_recoil_complex,raw,1.175,0.6250235689859301,1.0,0.6250235689859301
all_phase_points,raw_beta_recoil_complex,raw,1.1775,0.6249290339321042,1.0,0.6249290339321042
all_phase_points,raw_beta_recoil_complex,raw,1.18,0.6248307958310769,1.0,0.6248307958310769
